year,age,survivors
1928,20,88720
1928,21,88545
1928,22,88371
1928,23,88196
1928,24,88011
1928,25,87826
1928,26,87652
1928,27,87492
1928,28,87337
1928,29,87186
1928,30,87030
1928,31,86870
1928,32,86702
1928,33,86531
1928,34,86351
1928,35,86157
1928,36,85942
1928,37,85707
1928,38,85450
1928,39,85170
1928,40,84864
1928,41,84523
1928,42,84146
1928,43,83741
1928,44,83319
1928,45,82856
1928,46,82355
1928,47,81824
1928,48,81282
1928,49,80708
1928,50,80102
1928,51,79448
1928,52,78756
1928,53,78020
1928,54,77247
1928,55,76435
1928,56,75560
1928,57,74628
1928,58,73625
1928,59,72585
1928,60,71480
1928,61,70300
1928,62,69064
1928,63,67768
1928,64,66417
1928,65,65005
1928,66,63478
1928,67,61883
1928,68,60217
1928,69,58494
1928,70,56706
1928,71,54854
1928,72,52918
1928,73,50935
1928,74,48913
1928,75,46834
1928,76,44706
1928,77,42570
1928,78,40367
1928,79,38149
1928,80,35914
1928,81,33610
1928,82,31312
1928,83,28961
1928,84,26563
1928,85,24172
1928,86,21748
1928,87,19373
1928,88,17009
1928,89,14749
1928,90,12547
1928,91,10489
1928,92,8613
1928,93,6658
1928,94,5021
1928,95,3787
1928,96,2805
1928,97,2031
1928,98,1435
1928,99,991
1928,100,671
1928,101,445
1928,102,288
1928,103,182
1928,104,113
1928,105,68
1928,106,39
1928,107,22
1928,108,12
1928,109,6
1928,110,3
1928,111,2
1928,112,1
1928,113,0
1928,114,0
1928,115,0
1928,116,0
1928,117,0
1928,118,0
1928,119,0
1929,0,100000
1929,1,93264
1929,2,92247
1929,3,91752
1929,4,91448
1929,5,91198
1929,6,90975
1929,7,90798
1929,8,90644
1929,9,90516
1929,10,90412
1929,11,90315
1929,12,90223
1929,13,90129
1929,14,90031
1929,15,89912
1929,16,89777
1929,17,89629
1929,18,89470
1929,19,89313
1929,20,89152
1929,21,88988
1929,22,88817
1929,23,88634
1929,24,88443
1929,25,88259
1929,26,88091
1929,27,87931
1929,28,87780
1929,29,87628
1929,30,87475
1929,31,87314
1929,32,87149
1929,33,86978
1929,34,86795
1929,35,86596
1929,36,86376
1929,37,86137
1929,38,85878
1929,39,85593
1929,40,85276
1929,41,84928
1929,42,84554
1929,43,84165
1929,44,83742
1929,45,83287
1929,46,82804
1929,47,82304
1929,48,81774
1929,49,81216
1929,50,80619
1929,51,79983
1929,52,79301
1929,53,78584
1929,54,77832
1929,55,77024
1929,56,76161
1929,57,75226
1929,58,74257
1929,59,73228
1929,60,72125
1929,61,70964
1929,62,69744
1929,63,68469
1929,64,67140
1929,65,65704
1929,66,64193
1929,67,62606
1929,68,60952
1929,69,59228
1929,70,57448
1929,71,55596
1929,72,53687
1929,73,51729
1929,74,49712
1929,75,47654
1929,76,45586
1929,77,43436
1929,78,41263
1929,79,39066
1929,80,36791
1929,81,34518
1929,82,32176
1929,83,29766
1929,84,27344
1929,85,24873
1929,86,22424
1929,87,19962
1929,88,17577
1929,89,15214
1929,90,12964
1929,91,10869
1929,92,8632
1929,93,6702
1929,94,5201
1929,95,3961
1929,96,2948
1929,97,2139
1929,98,1514
1929,99,1049
1929,100,712
1929,101,473
1929,102,308
1929,103,195
1929,104,121
1929,105,73
1929,106,43
1929,107,24
1929,108,13
1929,109,7
1929,110,4
1929,111,2
1929,112,1
1929,113,0
1929,114,0
1929,115,0
1929,116,0
1929,117,0
1929,118,0
1929,119,0
1930,0,100000
1930,1,93505
1930,2,92557
1930,3,92125
1930,4,91811
1930,5,91542
1930,6,91338
1930,7,91164
1930,8,91021
1930,9,90908
1930,10,90811
1930,11,90718
1930,12,90630
1930,13,90541
1930,14,90439
1930,15,90319
1930,16,90187
1930,17,90045
1930,18,89902
1930,19,89754
1930,20,89600
1930,21,89439
1930,22,89261
1930,23,89069
1930,24,88876
1930,25,88700
1930,26,88532
1930,27,88375
1930,28,88223
1930,29,88076
1930,30,87921
1930,31,87760
1930,32,87597
1930,33,87424
1930,34,87237
1930,35,87030
1930,36,86808
1930,37,86567
1930,38,86301
1930,39,86006
1930,40,85684
1930,41,85339
1930,42,84979
1930,43,84593
1930,44,84179
1930,45,83741
1930,46,83281
1930,47,82793
1930,48,82281
1930,49,81735
1930,50,81152
1930,51,80524
1930,52,79860
1930,53,79164
1930,54,78419
1930,55,77622
1930,56,76756
1930,57,75853
1930,58,74897
1930,59,73867
1930,60,72777
1930,61,71635
1930,62,70434
1930,63,69186
1930,64,67836
1930,65,66410
1930,66,64910
1930,67,63334
1930,68,61680
1930,69,59972
1930,70,58203
1930,71,56380
1930,72,54496
1930,73,52546
1930,74,50558
1930,75,48561
1930,76,46478
1930,77,44364
1930,78,42216
1930,79,39976
1930,80,37738
1930,81,35425
1930,82,33031
1930,83,30602
1930,84,28108
1930,85,25612
1930,86,23079
1930,87,20600
1930,88,18108
1930,89,15699
1930,90,13412
1930,91,10917
1930,92,8704
1930,93,6933
1930,94,5428
1930,95,4152
1930,96,3096
1930,97,2251
1930,98,1597
1930,99,1109
1930,100,755
1930,101,504
1930,102,329
1930,103,209
1930,104,130
1930,105,79
1930,106,46
1930,107,26
1930,108,15
1930,109,8
1930,110,4
1930,111,2
1930,112,1
1930,113,0
1930,114,0
1930,115,0
1930,116,0
1930,117,0
1930,118,0
1930,119,0
1931,0,100000
1931,1,93887
1931,2,93066
1931,3,92617
1931,4,92279
1931,5,92042
1931,6,91840
1931,7,91676
1931,8,91549
1931,9,91446
1931,10,91350
1931,11,91262
1931,12,91178
1931,13,91087
1931,14,90982
1931,15,90865
1931,16,90739
1931,17,90612
1931,18,90477
1931,19,90333
1931,20,90181
1931,21,90013
1931,22,89826
1931,23,89629
1931,24,89445
1931,25,89269
1931,26,89101
1931,27,88945
1931,28,88798
1931,29,88647
1931,30,88490
1931,31,88332
1931,32,88167
1931,33,87990
1931,34,87793
1931,35,87586
1931,36,87360
1931,37,87112
1931,38,86837
1931,39,86538
1931,40,86220
1931,41,85884
1931,42,85528
1931,43,85149
1931,44,84752
1931,45,84330
1931,46,83881
1931,47,83410
1931,48,82910
1931,49,82375
1931,50,81796
1931,51,81181
1931,52,80538
1931,53,79851
1931,54,79114
1931,55,78315
1931,56,77473
1931,57,76581
1931,58,75620
1931,59,74599
1931,60,73529
1931,61,72400
1931,62,71227
1931,63,69960
1931,64,68613
1931,65,67199
1931,66,65705
1931,67,64134
1931,68,62501
1931,69,60809
1931,70,59070
1931,71,57266
1931,72,55392
1931,73,53475
1931,74,51547
1931,75,49528
1931,76,47482
1931,77,45392
1931,78,43198
1931,79,40998
1931,80,38722
1931,81,36364
1931,82,33951
1931,83,31457
1931,84,28935
1931,85,26353
1931,86,23806
1931,87,21217
1931,88,18681
1931,89,16232
1931,90,13509
1931,91,11035
1931,92,9002
1931,93,7228
1931,94,5681
1931,95,4353
1931,96,3252
1931,97,2369
1931,98,1686
1931,99,1173
1931,100,801
1931,101,536
1931,102,351
1931,103,224
1931,104,140
1931,105,85
1931,106,50
1931,107,29
1931,108,16
1931,109,9
1931,110,4
1931,111,2
1931,112,1
1931,113,0
1931,114,0
1931,115,0
1931,116,0
1931,117,0
1931,118,0
1931,119,0
1932,0,100000
1932,1,94174
1932,2,93323
1932,3,92841
1932,4,92544
1932,5,92306
1932,6,92115
1932,7,91968
1932,8,91855
1932,9,91753
1932,10,91661
1932,11,91577
1932,12,91491
1932,13,91397
1932,14,91295
1932,15,91187
1932,16,91075
1932,17,90955
1932,18,90823
1932,19,90680
1932,20,90522
1932,21,90345
1932,22,90154
1932,23,89969
1932,24,89785
1932,25,89606
1932,26,89441
1932,27,89290
1932,28,89141
1932,29,88986
1932,30,88834
1932,31,88675
1932,32,88505
1932,33,88317
1932,34,88123
1932,35,87911
1932,36,87681
1932,37,87425
1932,38,87146
1932,39,86853
1932,40,86540
1932,41,86211
1932,42,85861
1932,43,85500
1932,44,85114
1932,45,84702
1932,46,84269
1932,47,83811
1932,48,83322
1932,49,82791
1932,50,82222
1932,51,81629
1932,52,80999
1932,53,80321
1932,54,79585
1932,55,78804
1932,56,77973
1932,57,77081
1932,58,76129
1932,59,75133
1932,60,74075
1932,61,72975
1932,62,71789
1932,63,70527
1932,64,69198
1932,65,67790
1932,66,66315
1932,67,64772
1932,68,63167
1932,69,61514
1932,70,59794
1932,71,58008
1932,72,56172
1932,73,54320
1932,74,52371
1932,75,50402
1932,76,48384
1932,77,46258
1932,78,44114
1932,79,41886
1932,80,39585
1932,81,37218
1932,82,34754
1932,83,32239
1932,84,29640
1932,85,27061
1932,86,24412
1932,87,21791
1932,88,19225
1932,89,16322
1932,90,13628
1932,91,11362
1932,92,9336
1932,93,7522
1932,94,5921
1932,95,4545
1932,96,3402
1932,97,2484
1932,98,1772
1932,99,1236
1932,100,847
1932,101,568
1932,102,373
1932,103,240
1932,104,150
1932,105,92
1932,106,54
1932,107,31
1932,108,17
1932,109,9
1932,110,5
1932,111,2
1932,112,1
1932,113,1
1932,114,0
1932,115,0
1932,116,0
1932,117,0
1932,118,0
1932,119,0
1933,0,100000
1933,1,94194
1933,2,93277
1933,3,92857
1933,4,92560
1933,5,92334
1933,6,92160
1933,7,92032
1933,8,91922
1933,9,91824
1933,10,91736
1933,11,91649
1933,12,91560
1933,13,91470
1933,14,91378
1933,15,91283
1933,16,91177
1933,17,91058
1933,18,90928
1933,19,90781
1933,20,90613
1933,21,90436
1933,22,90257
1933,23,90071
1933,24,89884
1933,25,89710
1933,26,89552
1933,27,89400
1933,28,89246
1933,29,89098
1933,30,88945
1933,31,88780
1933,32,88601
1933,33,88417
1933,34,88217
1933,35,88003
1933,36,87764
1933,37,87506
1933,38,87235
1933,39,86943
1933,40,86638
1933,41,86313
1933,42,85983
1933,43,85629
1933,44,85253
1933,45,84856
1933,46,84435
1933,47,83988
1933,48,83503
1933,49,82980
1933,50,82435
1933,51,81858
1933,52,81237
1933,53,80563
1933,54,79840
1933,55,79067
1933,56,78243
1933,57,77363
1933,58,76439
1933,59,75453
1933,60,74425
1933,61,73319
1933,62,72144
1933,63,70903
1933,64,69581
1933,65,68207
1933,66,66764
1933,67,65255
1933,68,63693
1933,69,62059
1933,70,60364
1933,71,58617
1933,72,56851
1933,73,54982
1933,74,53093
1933,75,51154
1933,76,49112
1933,77,47044
1933,78,44883
1933,79,42649
1933,80,40345
1933,81,37938
1933,82,35462
1933,83,32880
1933,84,30300
1933,85,27629
1933,86,24964
1933,87,22323
1933,88,19295
1933,89,16430
1933,90,13971
1933,91,11722
1933,92,9662
1933,93,7796
1933,94,6146
1933,95,4726
1933,96,3545
1933,97,2594
1933,98,1855
1933,99,1298
1933,100,891
1933,101,600
1933,102,395
1933,103,255
1933,104,160
1933,105,98
1933,106,58
1933,107,34
1933,108,19
1933,109,10
1933,110,5
1933,111,3
1933,112,1
1933,113,1
1933,114,0
1933,115,0
1933,116,0
1933,117,0
1933,118,0
1933,119,0
1934,0,100000
1934,1,93681
1934,2,92894
1934,3,92475
1934,4,92194
1934,5,91987
1934,6,91838
1934,7,91717
1934,8,91612
1934,9,91519
1934,10,91428
1934,11,91339
1934,12,91255
1934,13,91175
1934,14,91095
1934,15,91004
1934,16,90900
1934,17,90784
1934,18,90651
1934,19,90494
1934,20,90331
1934,21,90166
1934,22,89987
1934,23,89797
1934,24,89617
1934,25,89451
1934,26,89294
1934,27,89139
1934,28,88993
1934,29,88844
1934,30,88684
1934,31,88513
1934,32,88337
1934,33,88148
1934,34,87948
1934,35,87726
1934,36,87486
1934,37,87235
1934,38,86964
1934,39,86681
1934,40,86379
1934,41,86075
1934,42,85751
1934,43,85409
1934,44,85046
1934,45,84661
1934,46,84254
1934,47,83812
1934,48,83334
1934,49,82836
1934,50,82310
1934,51,81745
1934,52,81130
1934,53,80466
1934,54,79751
1934,55,78994
1934,56,78186
1934,57,77336
1934,58,76424
1934,59,75469
1934,60,74442
1934,61,73357
1934,62,72205
1934,63,70975
1934,64,69702
1934,65,68364
1934,66,66960
1934,67,65497
1934,68,63958
1934,69,62357
1934,70,60702
1934,71,59028
1934,72,57256
1934,73,55456
1934,74,53600
1934,75,51652
1934,76,49677
1934,77,47603
1934,78,45454
1934,79,43227
1934,80,40896
1934,81,38489
1934,82,35963
1934,83,33417
1934,84,30761
1934,85,28092
1934,86,25423
1934,87,22325
1934,88,19348
1934,89,16746
1934,90,14320
1934,91,12050
1934,92,9944
1934,93,8035
1934,94,6345
1934,95,4888
1934,96,3673
1934,97,2694
1934,98,1931
1934,99,1355
1934,100,933
1934,101,630
1934,102,416
1934,103,269
1934,104,170
1934,105,104
1934,106,62
1934,107,36
1934,108,20
1934,109,11
1934,110,6
1934,111,3
1934,112,1
1934,113,1
1934,114,0
1934,115,0
1934,116,0
1934,117,0
1934,118,0
1934,119,0
1935,0,100000
1935,1,94152
1935,2,93357
1935,3,92958
1935,4,92699
1935,5,92522
1935,6,92385
1935,7,92269
1935,8,92168
1935,9,92069
1935,10,91976
1935,11,91894
1935,12,91818
1935,13,91748
1935,14,91670
1935,15,91580
1935,16,91479
1935,17,91360
1935,18,91215
1935,19,91065
1935,20,90913
1935,21,90745
1935,22,90560
1935,23,90377
1935,24,90203
1935,25,90037
1935,26,89878
1935,27,89729
1935,28,89581
1935,29,89423
1935,30,89257
1935,31,89086
1935,32,88904
1935,33,88713
1935,34,88502
1935,35,88277
1935,36,88040
1935,37,87787
1935,38,87522
1935,39,87238
1935,40,86953
1935,41,86653
1935,42,86337
1935,43,86003
1935,44,85648
1935,45,85272
1935,46,84866
1935,47,84427
1935,48,83968
1935,49,83485
1935,50,82966
1935,51,82401
1935,52,81788
1935,53,81123
1935,54,80421
1935,55,79675
1935,56,78887
1935,57,78040
1935,58,77147
1935,59,76187
1935,60,75178
1935,61,74102
1935,62,72951
1935,63,71763
1935,64,70512
1935,65,69199
1935,66,67821
1935,67,66365
1935,68,64843
1935,69,63261
1935,70,61661
1935,71,59974
1935,72,58246
1935,73,56459
1935,74,54582
1935,75,52681
1935,76,50685
1935,77,48607
1935,78,46445
1935,79,44173
1935,80,41822
1935,81,39350
1935,82,36836
1935,83,34196
1935,84,31525
1935,85,28833
1935,86,25675
1935,87,22601
1935,88,19874
1935,89,17288
1935,90,14821
1935,91,12485
1935,92,10316
1935,93,8347
1935,94,6602
1935,95,5096
1935,96,3837
1935,97,2821
1935,98,2027
1935,99,1426
1935,100,985
1935,101,667
1935,102,442
1935,103,287
1935,104,182
1935,105,112
1935,106,67
1935,107,39
1935,108,22
1935,109,12
1935,110,6
1935,111,3
1935,112,2
1935,113,1
1935,114,0
1935,115,0
1935,116,0
1935,117,0
1935,118,0
1935,119,0
1936,0,100000
1936,1,94009
1936,2,93259
1936,3,92894
1936,4,92674
1936,5,92520
1936,6,92391
1936,7,92280
1936,8,92172
1936,9,92074
1936,10,91989
1936,11,91912
1936,12,91847
1936,13,91779
1936,14,91702
1936,15,91617
1936,16,91514
1936,17,91386
1936,18,91251
1936,19,91112
1936,20,90957
1936,21,90786
1936,22,90608
1936,23,90432
1936,24,90261
1936,25,90097
1936,26,89944
1936,27,89793
1936,28,89636
1936,29,89475
1936,30,89307
1936,31,89131
1936,32,88948
1936,33,88748
1936,34,88536
1936,35,88313
1936,36,88077
1936,37,87831
1936,38,87565
1936,39,87299
1936,40,87021
1936,41,86732
1936,42,86425
1936,43,86098
1936,44,85754
1936,45,85382
1936,46,84982
1936,47,84564
1936,48,84124
1936,49,83650
1936,50,83133
1936,51,82574
1936,52,81963
1936,53,81317
1936,54,80632
1936,55,79907
1936,56,79129
1936,57,78303
1936,58,77412
1936,59,76481
1936,60,75484
1936,61,74418
1936,62,73315
1936,63,72155
1936,64,70934
1936,65,69647
1936,66,68286
1936,67,66853
1936,68,65355
1936,69,63834
1936,70,62241
1936,71,60596
1936,72,58893
1936,73,57100
1936,74,55280
1936,75,53374
1936,76,51383
1936,77,49308
1936,78,47117
1936,79,44842
1936,80,42449
1936,81,39998
1936,82,37415
1936,83,34783
1936,84,32110
1936,85,28946
1936,86,25833
1936,87,23038
1936,88,20349
1936,89,17742
1936,90,15225
1936,91,12840
1936,92,10623
1936,93,8608
1936,94,6820
1936,95,5273
1936,96,3979
1936,97,2931
1936,98,2111
1936,99,1489
1936,100,1031
1936,101,701
1936,102,466
1936,103,303
1936,104,193
1936,105,120
1936,106,72
1936,107,42
1936,108,24
1936,109,13
1936,110,7
1936,111,4
1936,112,2
1936,113,1
1936,114,0
1936,115,0
1936,116,0
1936,117,0
1936,118,0
1936,119,0
1937,0,100000
1937,1,94161
1937,2,93477
1937,3,93169
1937,4,92983
1937,5,92837
1937,6,92713
1937,7,92595
1937,8,92489
1937,9,92399
1937,10,92318
1937,11,92253
1937,12,92189
1937,13,92122
1937,14,92051
1937,15,91964
1937,16,91855
1937,17,91735
1937,18,91610
1937,19,91468
1937,20,91311
1937,21,91142
1937,22,90971
1937,23,90799
1937,24,90632
1937,25,90472
1937,26,90315
1937,27,90156
1937,28,89996
1937,29,89831
1937,30,89660
1937,31,89481
1937,32,89288
1937,33,89087
1937,34,88874
1937,35,88654
1937,36,88422
1937,37,88173
1937,38,87924
1937,39,87664
1937,40,87397
1937,41,87114
1937,42,86812
1937,43,86495
1937,44,86154
1937,45,85789
1937,46,85408
1937,47,85005
1937,48,84571
1937,49,84096
1937,50,83585
1937,51,83025
1937,52,82430
1937,53,81799
1937,54,81130
1937,55,80416
1937,56,79653
1937,57,78825
1937,58,77962
1937,59,77036
1937,60,76049
1937,61,75021
1937,62,73941
1937,63,72803
1937,64,71597
1937,65,70324
1937,66,68976
1937,67,67560
1937,68,66115
1937,69,64605
1937,70,63030
1937,71,61408
1937,72,59697
1937,73,57953
1937,74,56126
1937,75,54213
1937,76,52224
1937,77,50117
1937,78,47918
1937,79,45599
1937,80,43211
1937,81,40695
1937,82,38115
1937,83,35477
1937,84,32329
1937,85,29204
1937,86,26369
1937,87,23611
1937,88,20899
1937,89,18237
1937,90,15666
1937,91,13226
1937,92,10956
1937,93,8891
1937,94,7056
1937,95,5465
1937,96,4132
1937,97,3051
1937,98,2203
1937,99,1558
1937,100,1082
1937,101,737
1937,102,492
1937,103,321
1937,104,205
1937,105,128
1937,106,77
1937,107,45
1937,108,26
1937,109,14
1937,110,8
1937,111,4
1937,112,2
1937,113,1
1937,114,0
1937,115,0
1937,116,0
1937,117,0
1937,118,0
1937,119,0
1938,0,100000
1938,1,94438
1938,2,93868
1938,3,93586
1938,4,93401
1938,5,93261
1938,6,93131
1938,7,93016
1938,8,92918
1938,9,92832
1938,10,92762
1938,11,92700
1938,12,92637
1938,13,92576
1938,14,92503
1938,15,92413
1938,16,92311
1938,17,92201
1938,18,92072
1938,19,91928
1938,20,91771
1938,21,91611
1938,22,91442
1938,23,91275
1938,24,91109
1938,25,90945
1938,26,90782
1938,27,90620
1938,28,90455
1938,29,90287
1938,30,90113
1938,31,89925
1938,32,89730
1938,33,89526
1938,34,89318
1938,35,89098
1938,36,88865
1938,37,88631
1938,38,88388
1938,39,88141
1938,40,87877
1938,41,87598
1938,42,87305
1938,43,86992
1938,44,86657
1938,45,86309
1938,46,85940
1938,47,85541
1938,48,85105
1938,49,84637
1938,50,84125
1938,51,83577
1938,52,82993
1938,53,82375
1938,54,81719
1938,55,81014
1938,56,80246
1938,57,79443
1938,58,78582
1938,59,77669
1938,60,76710
1938,61,75702
1938,62,74637
1938,63,73509
1938,64,72318
1938,65,71051
1938,66,69717
1938,67,68348
1938,68,66918
1938,69,65409
1938,70,63862
1938,71,62233
1938,72,60566
1938,73,58818
1938,74,56978
1938,75,55070
1938,76,53052
1938,77,50936
1938,78,48698
1938,79,46374
1938,80,43932
1938,81,41418
1938,82,38837
1938,83,35731
1938,84,32623
1938,85,29780
1938,86,26988
1938,87,24210
1938,88,21446
1938,89,18731
1938,90,16106
1938,91,13613
1938,92,11291
1938,93,9176
1938,94,7294
1938,95,5660
1938,96,4289
1938,97,3174
1938,98,2297
1938,99,1629
1938,100,1134
1938,101,775
1938,102,519
1938,103,340
1938,104,218
1938,105,136
1938,106,83
1938,107,49
1938,108,28
1938,109,16
1938,110,8
1938,111,4
1938,112,2
1938,113,1
1938,114,0
1938,115,0
1938,116,0
1938,117,0
1938,118,0
1938,119,0
1939,0,100000
1939,1,94826
1939,2,94277
1939,3,94003
1939,4,93824
1939,5,93679
1939,6,93554
1939,7,93446
1939,8,93353
1939,9,93279
1939,10,93214
1939,11,93151
1939,12,93095
1939,13,93033
1939,14,92961
1939,15,92875
1939,16,92781
1939,17,92668
1939,18,92539
1939,19,92392
1939,20,92244
1939,21,92085
1939,22,91922
1939,23,91755
1939,24,91585
1939,25,91417
1939,26,91251
1939,27,91084
1939,28,90916
1939,29,90744
1939,30,90560
1939,31,90369
1939,32,90173
1939,33,89974
1939,34,89765
1939,35,89546
1939,36,89325
1939,37,89098
1939,38,88868
1939,39,88621
1939,40,88362
1939,41,88091
1939,42,87801
1939,43,87494
1939,44,87177
1939,45,86838
1939,46,86470
1939,47,86069
1939,48,85639
1939,49,85171
1939,50,84665
1939,51,84124
1939,52,83551
1939,53,82947
1939,54,82296
1939,55,81584
1939,56,80833
1939,57,80032
1939,58,79186
1939,59,78295
1939,60,77354
1939,61,76356
1939,62,75300
1939,63,74188
1939,64,72996
1939,65,71742
1939,66,70452
1939,67,69100
1939,68,67661
1939,69,66185
1939,70,64633
1939,71,63045
1939,72,61378
1939,73,59616
1939,74,57785
1939,75,55854
1939,76,53827
1939,77,51680
1939,78,49431
1939,79,47066
1939,80,44625
1939,81,42117
1939,82,39082
1939,83,36021
1939,84,33200
1939,85,30408
1939,86,27604
1939,87,24781
1939,88,21969
1939,89,19205
1939,90,16530
1939,91,13987
1939,92,11616
1939,93,9454
1939,94,7527
1939,95,5852
1939,96,4443
1939,97,3295
1939,98,2391
1939,99,1699
1939,100,1187
1939,101,813
1939,102,546
1939,103,359
1939,104,231
1939,105,145
1939,106,88
1939,107,52
1939,108,30
1939,109,17
1939,110,9
1939,111,5
1939,112,2
1939,113,1
1939,114,0
1939,115,0
1939,116,0
1939,117,0
1939,118,0
1939,119,0
1940,0,100000
1940,1,94714
1940,2,94191
1940,3,93958
1940,4,93771
1940,5,93636
1940,6,93515
1940,7,93416
1940,8,93337
1940,9,93268
1940,10,93203
1940,11,93147
1940,12,93091
1940,13,93033
1940,14,92963
1940,15,92886
1940,16,92790
1940,17,92678
1940,18,92544
1940,19,92408
1940,20,92261
1940,21,92106
1940,22,91945
1940,23,91775
1940,24,91603
1940,25,91433
1940,26,91263
1940,27,91092
1940,28,90921
1940,29,90741
1940,30,90554
1940,31,90365
1940,32,90173
1940,33,89973
1940,34,89766
1940,35,89558
1940,36,89346
1940,37,89132
1940,38,88903
1940,39,88661
1940,40,88411
1940,41,88144
1940,42,87861
1940,43,87572
1940,44,87262
1940,45,86924
1940,46,86555
1940,47,86160
1940,48,85733
1940,49,85268
1940,50,84768
1940,51,84240
1940,52,83681
1940,53,83082
1940,54,82425
1940,55,81724
1940,56,80981
1940,57,80201
1940,58,79377
1940,59,78505
1940,60,77572
1940,61,76590
1940,62,75555
1940,63,74444
1940,64,73270
1940,65,72062
1940,66,70790
1940,67,69438
1940,68,68043
1940,69,66571
1940,70,65063
1940,71,63487
1940,72,61817
1940,73,60076
1940,74,58235
1940,75,56304
1940,76,54263
1940,77,52114
1940,78,49849
1940,79,47495
1940,80,45077
1940,81,42148
1940,82,39174
1940,83,36414
1940,84,33665
1940,85,30882
1940,86,28055
1940,87,25205
1940,88,22362
1940,89,19566
1940,90,16857
1940,91,14280
1940,92,11875
1940,93,9679
1940,94,7719
1940,95,6012
1940,96,4573
1940,97,3399
1940,98,2472
1940,99,1762
1940,100,1234
1940,101,848
1940,102,571
1940,103,377
1940,104,243
1940,105,153
1940,106,94
1940,107,56
1940,108,32
1940,109,18
1940,110,10
1940,111,5
1940,112,3
1940,113,1
1940,114,1
1940,115,0
1940,116,0
1940,117,0
1940,118,0
1940,119,0
1941,0,100000
1941,1,94903
1941,2,94473
1941,3,94217
1941,4,94045
1941,5,93910
1941,6,93803
1941,7,93718
1941,8,93643
1941,9,93574
1941,10,93516
1941,11,93462
1941,12,93409
1941,13,93352
1941,14,93290
1941,15,93211
1941,16,93116
1941,17,92998
1941,18,92876
1941,19,92738
1941,20,92593
1941,21,92441
1941,22,92276
1941,23,92105
1941,24,91930
1941,25,91757
1941,26,91581
1941,27,91405
1941,28,91225
1941,29,91040
1941,30,90857
1941,31,90669
1941,32,90476
1941,33,90277
1941,34,90079
1941,35,89880
1941,36,89679
1941,37,89465
1941,38,89239
1941,39,89005
1941,40,88757
1941,41,88495
1941,42,88229
1941,43,87943
1941,44,87630
1941,45,87290
1941,46,86924
1941,47,86531
1941,48,86102
1941,49,85637
1941,50,85147
1941,51,84625
1941,52,84070
1941,53,83461
1941,54,82804
1941,55,82111
1941,56,81388
1941,57,80627
1941,58,79818
1941,59,78942
1941,60,78025
1941,61,77058
1941,62,76021
1941,63,74922
1941,64,73785
1941,65,72584
1941,66,71318
1941,67,70004
1941,68,68608
1941,69,67170
1941,70,65673
1941,71,64094
1941,72,62441
1941,73,60685
1941,74,58837
1941,75,56890
1941,76,54844
1941,77,52683
1941,78,50417
1941,79,48081
1941,80,45252
1941,81,42374
1941,82,39687
1941,83,36993
1941,84,34250
1941,85,31441
1941,86,28582
1941,87,25698
1941,88,22818
1941,89,19982
1941,90,17233
1941,91,14614
1941,92,12169
1941,93,9933
1941,94,7934
1941,95,6190
1941,96,4718
1941,97,3515
1941,98,2562
1941,99,1831
1941,100,1285
1941,101,886
1941,102,598
1941,103,396
1941,104,256
1941,105,162
1941,106,99
1941,107,60
1941,108,35
1941,109,19
1941,110,11
1941,111,6
1941,112,3
1941,113,1
1941,114,1
1941,115,0
1941,116,0
1941,117,0
1941,118,0
1941,119,0
1942,0,100000
1942,1,95399
1942,2,94960
1942,3,94732
1942,4,94577
1942,5,94460
1942,6,94368
1942,7,94286
1942,8,94212
1942,9,94150
1942,10,94094
1942,11,94042
1942,12,93990
1942,13,93939
1942,14,93877
1942,15,93798
1942,16,93698
1942,17,93591
1942,18,93465
1942,19,93328
1942,20,93187
1942,21,93032
1942,22,92865
1942,23,92690
1942,24,92513
1942,25,92329
1942,26,92147
1942,27,91961
1942,28,91775
1942,29,91595
1942,30,91409
1942,31,91221
1942,32,91028
1942,33,90836
1942,34,90647
1942,35,90457
1942,36,90257
1942,37,90044
1942,38,89825
1942,39,89593
1942,40,89347
1942,41,89099
1942,42,88835
1942,43,88544
1942,44,88228
1942,45,87886
1942,46,87522
1942,47,87124
1942,48,86690
1942,49,86234
1942,50,85742
1942,51,85224
1942,52,84659
1942,53,84042
1942,54,83394
1942,55,82719
1942,56,82016
1942,57,81266
1942,58,80446
1942,59,79587
1942,60,78678
1942,61,77711
1942,62,76681
1942,63,75612
1942,64,74474
1942,65,73288
1942,66,72054
1942,67,70734
1942,68,69364
1942,69,67935
1942,70,66438
1942,71,64872
1942,72,63201
1942,73,61433
1942,74,59568
1942,75,57614
1942,76,55559
1942,77,53390
1942,78,51139
1942,79,48401
1942,80,45613
1942,81,43006
1942,82,40380
1942,83,37691
1942,84,34920
1942,85,32078
1942,86,29182
1942,87,26255
1942,88,23332
1942,89,20450
1942,90,17654
1942,91,14988
1942,92,12496
1942,93,10214
1942,94,8172
1942,95,6387
1942,96,4878
1942,97,3642
1942,98,2661
1942,99,1906
1942,100,1342
1942,101,927
1942,102,628
1942,103,417
1942,104,271
1942,105,171
1942,106,106
1942,107,64
1942,108,37
1942,109,21
1942,110,11
1942,111,6
1942,112,3
1942,113,1
1942,114,1
1942,115,0
1942,116,0
1942,117,0
1942,118,0
1942,119,0
1943,0,100000
1943,1,95510
1943,2,95114
1943,3,94913
1943,4,94770
